EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:52 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,MortFleetGroup

timestep,fleet,group,value
543,3,15,0.0003369485
543,3,20,0.0001545894
543,3,41,0.03451179
543,3,45,0.005274914
544,1,22,0.08660508
544,2,7,0.0001891398
544,3,15,0.0003369485
544,3,20,0.0001545894
544,3,41,0.03451179
544,3,45,0.005274914
545,1,22,0.08660508
545,2,7,0.0001891398
545,3,15,0.0003369485
545,3,20,0.0001545894
545,3,41,0.03451179
545,3,45,0.005274914
546,1,22,0.08660508
546,2,7,0.0001891398
546,3,15,0.0003369485
546,3,20,0.0001545894
546,3,41,0.03451179
546,3,45,0.005274914
547,1,22,0.08660508
547,2,7,0.0001891398
547,3,15,0.0003369485
547,3,20,0.0001545894
547,3,41,0.03451179
547,3,45,0.005274914
548,1,22,0.08660508
548,2,7,0.0001891398
548,3,15,0.0003369485
548,3,20,0.0001545894
548,3,41,0.03451179
548,3,45,0.005274914
549,1,22,0.08660508
549,2,7,0.0001891398
549,3,15,0.0003369485
549,3,20,0.0001545894
549,3,41,0.03451179
549,3,45,0.005274914
550,1,22,0.08660508
550,2,7,0.0001891398
550,3,15,0.0003369485
550,3,20,0.0001545894
550,3,41,0.03451179
550,3,45,0.005274914
551,1,22,0.08660508
551,2,7,0.0001891398
551,3,15,0.0003369485
551,3,20,0.0001545894
551,3,41,0.03451179
551,3,45,0.005274914
552,1,22,0.08660508
552,2,7,0.0001891398
552,3,15,0.0003369485
552,3,20,0.0001545894
552,3,41,0.03451179
552,3,45,0.005274914
553,1,22,0.08660508
553,2,7,0.0001891398
553,3,15,0.0003369485
553,3,20,0.0001545894
553,3,41,0.03451179
553,3,45,0.005274914
554,1,22,0.08660508
554,2,7,0.0001891398
554,3,15,0.0003369485
554,3,20,0.0001545894
554,3,41,0.03451179
554,3,45,0.005274914
555,1,22,0.08660508
555,2,7,0.0001891398
555,3,15,0.0003369485
555,3,20,0.0001545894
555,3,41,0.03451179
555,3,45,0.005274914
556,1,22,0.08660508
556,2,7,0.0001891398
556,3,15,0.0003369485
556,3,20,0.0001545894
556,3,41,0.03451179
556,3,45,0.005274914
557,1,22,0.08660508
557,2,7,0.0001891398
557,3,15,0.0003369485
557,3,20,0.0001545894
557,3,41,0.03451179
557,3,45,0.005274914
558,1,22,0.08660508
558,2,7,0.0001891398
558,3,15,0.0003369485
558,3,20,0.0001545894
558,3,41,0.03451179
558,3,45,0.005274914
559,1,22,0.08660508
559,2,7,0.0001891398
559,3,15,0.0003369485
559,3,20,0.0001545894
559,3,41,0.03451179
559,3,45,0.005274914
560,1,22,0.08660508
560,2,7,0.0001891398
560,3,15,0.0003369485
560,3,20,0.0001545894
560,3,41,0.03451179
560,3,45,0.005274914
561,1,22,0.08660508
561,2,7,0.0001891398
561,3,15,0.0003369485
561,3,20,0.0001545894
561,3,41,0.03451179
561,3,45,0.005274914
562,1,22,0.08660508
562,2,7,0.0001891398
562,3,15,0.0003369485
562,3,20,0.0001545894
562,3,41,0.03451179
562,3,45,0.005274914
563,1,22,0.08660508
563,2,7,0.0001891398
563,3,15,0.0003369485
563,3,20,0.0001545894
563,3,41,0.03451179
563,3,45,0.005274914
564,1,22,0.08660508
564,2,7,0.0001891398
564,3,15,0.0003369485
564,3,20,0.0001545894
564,3,41,0.03451179
564,3,45,0.005274914
565,1,22,0.08660508
565,2,7,0.0001891398
565,3,15,0.0003369485
565,3,20,0.0001545894
565,3,41,0.03451179
565,3,45,0.005274914
566,1,22,0.08660508
566,2,7,0.0001891398
566,3,15,0.0003369485
566,3,20,0.0001545894
566,3,41,0.03451179
566,3,45,0.005274914
567,1,22,0.08660508
567,2,7,0.0001891398
567,3,15,0.0003369485
567,3,20,0.0001545894
567,3,41,0.03451179
567,3,45,0.005274914
568,1,22,0.08660508
568,2,7,0.0001891398
568,3,15,0.0003369485
568,3,20,0.0001545894
568,3,41,0.03451179
568,3,45,0.005274914
569,1,22,0.08660508
569,2,7,0.0001891398
569,3,15,0.0003369485
569,3,20,0.0001545894
569,3,41,0.03451179
569,3,45,0.005274914
570,1,22,0.08660508
570,2,7,0.0001891398
570,3,15,0.0003369485
570,3,20,0.0001545894
570,3,41,0.03451179
570,3,45,0.005274914
571,1,22,0.08660508
571,2,7,0.0001891398
571,3,15,0.0003369485
571,3,20,0.0001545894
571,3,41,0.03451179
571,3,45,0.005274914
572,1,22,0.08660508
572,2,7,0.0001891398
572,3,15,0.0003369485
572,3,20,0.0001545894
572,3,41,0.03451179
572,3,45,0.005274914
573,1,22,0.08660508
573,2,7,0.0001891398
573,3,15,0.0003369485
573,3,20,0.0001545894
573,3,41,0.03451179
573,3,45,0.005274914
574,1,22,0.08660508
574,2,7,0.0001891398
574,3,15,0.0003369485
574,3,20,0.0001545894
574,3,41,0.03451179
574,3,45,0.005274914
575,1,22,0.08660508
575,2,7,0.0001891398
575,3,15,0.0003369485
575,3,20,0.0001545894
575,3,41,0.03451179
575,3,45,0.005274914
576,1,22,0.08660508
576,2,7,0.0001891398
576,3,15,0.0003369485
576,3,20,0.0001545894
576,3,41,0.03451179
576,3,45,0.005274914
577,1,22,0.08660508
577,2,7,0.0001891398
577,3,15,0.0003369485
577,3,20,0.0001545894
577,3,41,0.03451179
577,3,45,0.005274914
578,1,22,0.08660508
578,2,7,0.0001891398
578,3,15,0.0003369485
578,3,20,0.0001545894
578,3,41,0.03451179
578,3,45,0.005274914
579,1,22,0.08660508
579,2,7,0.0001891398
579,3,15,0.0003369485
579,3,20,0.0001545894
579,3,41,0.03451179
579,3,45,0.005274914
580,1,22,0.08660508
580,2,7,0.0001891398
580,3,15,0.0003369485
580,3,20,0.0001545894
580,3,41,0.03451179
580,3,45,0.005274914
581,1,22,0.08660508
581,2,7,0.0001891398
581,3,15,0.0003369485
581,3,20,0.0001545894
581,3,41,0.03451179
581,3,45,0.005274914
582,1,22,0.08660508
582,2,7,0.0001891398
582,3,15,0.0003369485
582,3,20,0.0001545894
582,3,41,0.03451179
582,3,45,0.005274914
583,1,22,0.08660508
583,2,7,0.0001891398
583,3,15,0.0003369485
583,3,20,0.0001545894
583,3,41,0.03451179
583,3,45,0.005274914
584,1,22,0.08660508
584,2,7,0.0001891398
584,3,15,0.0003369485
584,3,20,0.0001545894
584,3,41,0.03451179
584,3,45,0.005274914
585,1,22,0.08660508
585,2,7,0.0001891398
585,3,15,0.0003369485
585,3,20,0.0001545894
585,3,41,0.03451179
585,3,45,0.005274914
586,1,22,0.08660508
586,2,7,0.0001891398
586,3,15,0.0003369485
586,3,20,0.0001545894
586,3,41,0.03451179
586,3,45,0.005274914
587,1,22,0.08660508
587,2,7,0.0001891398
587,3,15,0.0003369485
587,3,20,0.0001545894
587,3,41,0.03451179
587,3,45,0.005274914
588,1,22,0.08660508
588,2,7,0.0001891398
588,3,15,0.0003369485
588,3,20,0.0001545894
588,3,41,0.03451179
588,3,45,0.005274914
589,1,22,0.08660508
589,2,7,0.0001891398
589,3,15,0.0003369485
589,3,20,0.0001545894
589,3,41,0.03451179
589,3,45,0.005274914
590,1,22,0.08660508
590,2,7,0.0001891398
590,3,15,0.0003369485
590,3,20,0.0001545894
590,3,41,0.03451179
590,3,45,0.005274914
591,1,22,0.08660508
591,2,7,0.0001891398
591,3,15,0.0003369485
591,3,20,0.0001545894
591,3,41,0.03451179
591,3,45,0.005274914
592,1,22,0.08660508
592,2,7,0.0001891398
592,3,15,0.0003369485
592,3,20,0.0001545894
592,3,41,0.03451179
592,3,45,0.005274914
593,1,22,0.08660508
593,2,7,0.0001891398
593,3,15,0.0003369485
593,3,20,0.0001545894
593,3,41,0.03451179
593,3,45,0.005274914
594,1,22,0.08660508
594,2,7,0.0001891398
594,3,15,0.0003369485
594,3,20,0.0001545894
594,3,41,0.03451179
594,3,45,0.005274914
595,1,22,0.08660508
595,2,7,0.0001891398
595,3,15,0.0003369485
595,3,20,0.0001545894
595,3,41,0.03451179
595,3,45,0.005274914
596,1,22,0.08660508
596,2,7,0.0001891398
596,3,15,0.0003369485
596,3,20,0.0001545894
596,3,41,0.03451179
596,3,45,0.005274914
597,1,22,0.08660508
597,2,7,0.0001891398
597,3,15,0.0003369485
597,3,20,0.0001545894
597,3,41,0.03451179
597,3,45,0.005274914
598,1,22,0.08660508
598,2,7,0.0001891398
598,3,15,0.0003369485
598,3,20,0.0001545894
598,3,41,0.03451179
598,3,45,0.005274914
599,1,22,0.08660508
599,2,7,0.0001891398
599,3,15,0.0003369485
599,3,20,0.0001545894
599,3,41,0.03451179
599,3,45,0.005274914
600,1,22,0.08660508
600,2,7,0.0001891398
600,3,15,0.0003369485
600,3,20,0.0001545894
600,3,41,0.03451179
600,3,45,0.005274914
601,1,22,0.08660508
601,2,7,0.0001891398
601,3,15,0.0003369485
601,3,20,0.0001545894
601,3,41,0.03451179
601,3,45,0.005274914
602,1,22,0.08660508
602,2,7,0.0001891398
602,3,15,0.0003369485
602,3,20,0.0001545894
602,3,41,0.03451179
602,3,45,0.005274914
603,1,22,0.08660508
603,2,7,0.0001891398
603,3,15,0.0003369485
603,3,20,0.0001545894
603,3,41,0.03451179
603,3,45,0.005274914
604,1,22,0.08660508
604,2,7,0.0001891398
604,3,15,0.0003369485
604,3,20,0.0001545894
604,3,41,0.03451179
604,3,45,0.005274914
605,1,22,0.08660508
605,2,7,0.0001891398
605,3,15,0.0003369485
605,3,20,0.0001545894
605,3,41,0.03451179
605,3,45,0.005274914
606,1,22,0.08660508
606,2,7,0.0001891398
606,3,15,0.0003369485
606,3,20,0.0001545894
606,3,41,0.03451179
606,3,45,0.005274914
607,1,22,0.08660508
607,2,7,0.0001891398
607,3,15,0.0003369485
607,3,20,0.0001545894
607,3,41,0.03451179
607,3,45,0.005274914
608,1,22,0.08660508
608,2,7,0.0001891398
608,3,15,0.0003369485
608,3,20,0.0001545894
608,3,41,0.03451179
608,3,45,0.005274914
609,1,22,0.08660508
609,2,7,0.0001891398
609,3,15,0.0003369485
609,3,20,0.0001545894
609,3,41,0.03451179
609,3,45,0.005274914
610,1,22,0.08660508
610,2,7,0.0001891398
610,3,15,0.0003369485
610,3,20,0.0001545894
610,3,41,0.03451179
610,3,45,0.005274914
611,1,22,0.08660508
611,2,7,0.0001891398
611,3,15,0.0003369485
611,3,20,0.0001545894
611,3,41,0.03451179
611,3,45,0.005274914
612,1,22,0.08660508
612,2,7,0.0001891398
612,3,15,0.0003369485
612,3,20,0.0001545894
612,3,41,0.03451179
612,3,45,0.005274914
613,1,22,0.08660508
613,2,7,0.0001891398
613,3,15,0.0003369485
613,3,20,0.0001545894
613,3,41,0.03451179
613,3,45,0.005274914
614,1,22,0.08660508
614,2,7,0.0001891398
614,3,15,0.0003369485
614,3,20,0.0001545894
614,3,41,0.03451179
614,3,45,0.005274914
615,1,22,0.08660508
615,2,7,0.0001891398
615,3,15,0.0003369485
615,3,20,0.0001545894
615,3,41,0.03451179
615,3,45,0.005274914
616,1,22,0.08660508
616,2,7,0.0001891398
616,3,15,0.0003369485
616,3,20,0.0001545894
616,3,41,0.03451179
616,3,45,0.005274914
617,1,22,0.08660508
617,2,7,0.0001891398
617,3,15,0.0003369485
617,3,20,0.0001545894
617,3,41,0.03451179
617,3,45,0.005274914
618,1,22,0.08660508
618,2,7,0.0001891398
618,3,15,0.0003369485
618,3,20,0.0001545894
618,3,41,0.03451179
618,3,45,0.005274914
619,1,22,0.08660508
619,2,7,0.0001891398
619,3,15,0.0003369485
619,3,20,0.0001545894
619,3,41,0.03451179
619,3,45,0.005274914
620,1,22,0.08660508
620,2,7,0.0001891398
620,3,15,0.0003369485
620,3,20,0.0001545894
620,3,41,0.03451179
620,3,45,0.005274914
621,1,22,0.08660508
621,2,7,0.0001891398
621,3,15,0.0003369485
621,3,20,0.0001545894
621,3,41,0.03451179
621,3,45,0.005274914
622,1,22,0.08660508
622,2,7,0.0001891398
622,3,15,0.0003369485
622,3,20,0.0001545894
622,3,41,0.03451179
622,3,45,0.005274914
623,1,22,0.08660508
623,2,7,0.0001891398
623,3,15,0.0003369485
623,3,20,0.0001545894
623,3,41,0.03451179
623,3,45,0.005274914
624,1,22,0.08660508
624,2,7,0.0001891398
624,3,15,0.0003369485
624,3,20,0.0001545894
624,3,41,0.03451179
624,3,45,0.005274914
625,1,22,0.08660508
625,2,7,0.0001891398
625,3,15,0.0003369485
625,3,20,0.0001545894
625,3,41,0.03451179
625,3,45,0.005274914
626,1,22,0.08660508
626,2,7,0.0001891398
626,3,15,0.0003369485
626,3,20,0.0001545894
626,3,41,0.03451179
626,3,45,0.005274914
627,1,22,0.08660508
627,2,7,0.0001891398
627,3,15,0.0003369485
627,3,20,0.0001545894
627,3,41,0.03451179
627,3,45,0.005274914
628,1,22,0.08660508
628,2,7,0.0001891398
628,3,15,0.0003369485
628,3,20,0.0001545894
628,3,41,0.03451179
628,3,45,0.005274914
629,1,22,0.08660508
629,2,7,0.0001891398
629,3,15,0.0003369485
629,3,20,0.0001545894
629,3,41,0.03451179
629,3,45,0.005274914
630,1,22,0.08660508
630,2,7,0.0001891398
630,3,15,0.0003369485
630,3,20,0.0001545894
630,3,41,0.03451179
630,3,45,0.005274914
631,1,22,0.08660508
631,2,7,0.0001891398
631,3,15,0.0003369485
631,3,20,0.0001545894
631,3,41,0.03451179
631,3,45,0.005274914
632,1,22,0.08660508
632,2,7,0.0001891398
632,3,15,0.0003369485
632,3,20,0.0001545894
632,3,41,0.03451179
632,3,45,0.005274914
633,1,22,0.08660508
633,2,7,0.0001891398
633,3,15,0.0003369485
633,3,20,0.0001545894
633,3,41,0.03451179
633,3,45,0.005274914
634,1,22,0.08660508
634,2,7,0.0001891398
634,3,15,0.0003369485
634,3,20,0.0001545894
634,3,41,0.03451179
634,3,45,0.005274914
635,1,22,0.08660508
635,2,7,0.0001891398
635,3,15,0.0003369485
635,3,20,0.0001545894
635,3,41,0.03451179
635,3,45,0.005274914
636,1,22,0.08660508
636,2,7,0.0001891398
636,3,15,0.0003369485
636,3,20,0.0001545894
636,3,41,0.03451179
636,3,45,0.005274914
637,1,22,0.08660508
637,2,7,0.0001891398
637,3,15,0.0003369485
637,3,20,0.0001545894
637,3,41,0.03451179
637,3,45,0.005274914
638,1,22,0.08660508
638,2,7,0.0001891398
638,3,15,0.0003369485
638,3,20,0.0001545894
638,3,41,0.03451179
638,3,45,0.005274914
639,1,22,0.08660508
639,2,7,0.0001891398
639,3,15,0.0003369485
639,3,20,0.0001545894
639,3,41,0.03451179
639,3,45,0.005274914
640,1,22,0.08660508
640,2,7,0.0001891398
640,3,15,0.0003369485
640,3,20,0.0001545894
640,3,41,0.03451179
640,3,45,0.005274914
641,1,22,0.08660508
641,2,7,0.0001891398
641,3,15,0.0003369485
641,3,20,0.0001545894
641,3,41,0.03451179
641,3,45,0.005274914
642,1,22,0.08660508
642,2,7,0.0001891398
642,3,15,0.0003369485
642,3,20,0.0001545894
642,3,41,0.03451179
642,3,45,0.005274914
643,1,22,0.08660508
643,2,7,0.0001891398
643,3,15,0.0003369485
643,3,20,0.0001545894
643,3,41,0.03451179
643,3,45,0.005274914
644,1,22,0.08660508
644,2,7,0.0001891398
644,3,15,0.0003369485
644,3,20,0.0001545894
644,3,41,0.03451179
644,3,45,0.005274914
645,1,22,0.08660508
645,2,7,0.0001891398
645,3,15,0.0003369485
645,3,20,0.0001545894
645,3,41,0.03451179
645,3,45,0.005274914
646,1,22,0.08660508
646,2,7,0.0001891398
646,3,15,0.0003369485
646,3,20,0.0001545894
646,3,41,0.03451179
646,3,45,0.005274914
647,1,22,0.08660508
647,2,7,0.0001891398
647,3,15,0.0003369485
647,3,20,0.0001545894
647,3,41,0.03451179
647,3,45,0.005274914
648,1,22,0.08660508
648,2,7,0.0001891398
648,3,15,0.0003369485
648,3,20,0.0001545894
648,3,41,0.03451179
648,3,45,0.005274914
649,1,22,0.08660508
649,2,7,0.0001891398
649,3,15,0.0003369485
649,3,20,0.0001545894
649,3,41,0.03451179
649,3,45,0.005274914
650,1,22,0.08660508
650,2,7,0.0001891398
650,3,15,0.0003369485
650,3,20,0.0001545894
650,3,41,0.03451179
650,3,45,0.005274914
651,1,22,0.08660508
651,2,7,0.0001891398
651,3,15,0.0003369485
651,3,20,0.0001545894
651,3,41,0.03451179
651,3,45,0.005274914
652,1,22,0.08660508
652,2,7,0.0001891398
652,3,15,0.0003369485
652,3,20,0.0001545894
652,3,41,0.03451179
652,3,45,0.005274914
653,1,22,0.08660508
653,2,7,0.0001891398
653,3,15,0.0003369485
653,3,20,0.0001545894
653,3,41,0.03451179
653,3,45,0.005274914
654,1,22,0.08660508
654,2,7,0.0001891398
654,3,15,0.0003369485
654,3,20,0.0001545894
654,3,41,0.03451179
654,3,45,0.005274914
655,1,22,0.08660508
655,2,7,0.0001891398
655,3,15,0.0003369485
655,3,20,0.0001545894
655,3,41,0.03451179
655,3,45,0.005274914
656,1,22,0.08660508
656,2,7,0.0001891398
656,3,15,0.0003369485
656,3,20,0.0001545894
656,3,41,0.03451179
656,3,45,0.005274914
657,1,22,0.08660508
657,2,7,0.0001891398
657,3,15,0.0003369485
657,3,20,0.0001545894
657,3,41,0.03451179
657,3,45,0.005274914
658,1,22,0.08660508
658,2,7,0.0001891398
658,3,15,0.0003369485
658,3,20,0.0001545894
658,3,41,0.03451179
658,3,45,0.005274914
659,1,22,0.08660508
659,2,7,0.0001891398
659,3,15,0.0003369485
659,3,20,0.0001545894
659,3,41,0.03451179
659,3,45,0.005274914
660,1,22,0.08660508
660,2,7,0.0001891398
660,3,15,0.0003369485
660,3,20,0.0001545894
660,3,41,0.03451179
660,3,45,0.005274914
661,1,22,0.08660508
661,2,7,0.0001891398
661,3,15,0.0003369485
661,3,20,0.0001545894
661,3,41,0.03451179
661,3,45,0.005274914
662,1,22,0.08660508
662,2,7,0.0001891398
662,3,15,0.0003369485
662,3,20,0.0001545894
662,3,41,0.03451179
662,3,45,0.005274914
663,1,22,0.08660508
663,2,7,0.0001891398
663,3,15,0.0003369485
663,3,20,0.0001545894
663,3,41,0.03451179
663,3,45,0.005274914
664,1,22,0.08660508
664,2,7,0.0001891398
664,3,15,0.0003369485
664,3,20,0.0001545894
664,3,41,0.03451179
664,3,45,0.005274914
665,1,22,0.08660508
665,2,7,0.0001891398
665,3,15,0.0003369485
665,3,20,0.0001545894
665,3,41,0.03451179
665,3,45,0.005274914
666,1,22,0.08660508
666,2,7,0.0001891398
666,3,15,0.0003369485
666,3,20,0.0001545894
666,3,41,0.03451179
666,3,45,0.005274914
667,1,22,0.08660508
667,2,7,0.0001891398
667,3,15,0.0003369485
667,3,20,0.0001545894
667,3,41,0.03451179
667,3,45,0.005274914
668,1,22,0.08660508
668,2,7,0.0001891398
668,3,15,0.0003369485
668,3,20,0.0001545894
668,3,41,0.03451179
668,3,45,0.005274914
669,1,22,0.08660508
669,2,7,0.0001891398
669,3,15,0.0003369485
669,3,20,0.0001545894
669,3,41,0.03451179
669,3,45,0.005274914
670,1,22,0.08660508
670,2,7,0.0001891398
670,3,15,0.0003369485
670,3,20,0.0001545894
670,3,41,0.03451179
670,3,45,0.005274914
671,1,22,0.08660508
671,2,7,0.0001891398
671,3,15,0.0003369485
671,3,20,0.0001545894
671,3,41,0.03451179
671,3,45,0.005274914
672,1,22,0.08660508
672,2,7,0.0001891398
672,3,15,0.0003369485
672,3,20,0.0001545894
672,3,41,0.03451179
672,3,45,0.005274914
673,1,22,0.08660508
673,2,7,0.0001891398
673,3,15,0.0003369485
673,3,20,0.0001545894
673,3,41,0.03451179
673,3,45,0.005274914
674,1,22,0.08660508
674,2,7,0.0001891398
674,3,15,0.0003369485
674,3,20,0.0001545894
674,3,41,0.03451179
674,3,45,0.005274914
675,1,22,0.08660508
675,2,7,0.0001891398
675,3,15,0.0003369485
675,3,20,0.0001545894
675,3,41,0.03451179
675,3,45,0.005274914
676,1,22,0.08660508
676,2,7,0.0001891398
676,3,15,0.0003369485
676,3,20,0.0001545894
676,3,41,0.03451179
676,3,45,0.005274914
677,1,22,0.08660508
677,2,7,0.0001891398
677,3,15,0.0003369485
677,3,20,0.0001545894
677,3,41,0.03451179
677,3,45,0.005274914
678,1,22,0.08660508
678,2,7,0.0001891398
678,3,15,0.0003369485
678,3,20,0.0001545894
678,3,41,0.03451179
678,3,45,0.005274914
679,1,22,0.08660508
679,2,7,0.0001891398
679,3,15,0.0003369485
679,3,20,0.0001545894
679,3,41,0.03451179
679,3,45,0.005274914
680,1,22,0.08660508
680,2,7,0.0001891398
680,3,15,0.0003369485
680,3,20,0.0001545894
680,3,41,0.03451179
680,3,45,0.005274914
681,1,22,0.08660508
681,2,7,0.0001891398
681,3,15,0.0003369485
681,3,20,0.0001545894
681,3,41,0.03451179
681,3,45,0.005274914
682,1,22,0.08660508
682,2,7,0.0001891398
682,3,15,0.0003369485
682,3,20,0.0001545894
682,3,41,0.03451179
682,3,45,0.005274914
683,1,22,0.08660508
683,2,7,0.0001891398
683,3,15,0.0003369485
683,3,20,0.0001545894
683,3,41,0.03451179
683,3,45,0.005274914
684,1,22,0.08660508
684,2,7,0.0001891398
684,3,15,0.0003369485
684,3,20,0.0001545894
684,3,41,0.03451179
684,3,45,0.005274914
685,1,22,0.08660508
685,2,7,0.0001891398
685,3,15,0.0003369485
685,3,20,0.0001545894
685,3,41,0.03451179
685,3,45,0.005274914
686,1,22,0.08660508
686,2,7,0.0001891398
686,3,15,0.0003369485
686,3,20,0.0001545894
686,3,41,0.03451179
686,3,45,0.005274914
687,1,22,0.08660508
687,2,7,0.0001891398
687,3,15,0.0003369485
687,3,20,0.0001545894
687,3,41,0.03451179
687,3,45,0.005274914
688,1,22,0.08660508
688,2,7,0.0001891398
688,3,15,0.0003369485
688,3,20,0.0001545894
688,3,41,0.03451179
688,3,45,0.005274914
689,1,22,0.08660508
689,2,7,0.0001891398
689,3,15,0.0003369485
689,3,20,0.0001545894
689,3,41,0.03451179
689,3,45,0.005274914
690,1,22,0.08660508
690,2,7,0.0001891398
690,3,15,0.0003369485
690,3,20,0.0001545894
690,3,41,0.03451179
690,3,45,0.005274914
691,1,22,0.08660508
691,2,7,0.0001891398
691,3,15,0.0003369485
691,3,20,0.0001545894
691,3,41,0.03451179
691,3,45,0.005274914
692,1,22,0.08660508
692,2,7,0.0001891398
692,3,15,0.0003369485
692,3,20,0.0001545894
692,3,41,0.03451179
692,3,45,0.005274914
693,1,22,0.08660508
693,2,7,0.0001891398
693,3,15,0.0003369485
693,3,20,0.0001545894
693,3,41,0.03451179
693,3,45,0.005274914
694,1,22,0.08660508
694,2,7,0.0001891398
694,3,15,0.0003369485
694,3,20,0.0001545894
694,3,41,0.03451179
694,3,45,0.005274914
695,1,22,0.08660508
695,2,7,0.0001891398
695,3,15,0.0003369485
695,3,20,0.0001545894
695,3,41,0.03451179
695,3,45,0.005274914
696,1,22,0.08660508
696,2,7,0.0001891398
696,3,15,0.0003369485
696,3,20,0.0001545894
696,3,41,0.03451179
696,3,45,0.005274914
697,1,22,0.08660508
697,2,7,0.0001891398
697,3,15,0.0003369485
697,3,20,0.0001545894
697,3,41,0.03451179
697,3,45,0.005274914
698,1,22,0.08660508
698,2,7,0.0001891398
698,3,15,0.0003369485
698,3,20,0.0001545894
698,3,41,0.03451179
698,3,45,0.005274914
699,1,22,0.08660508
699,2,7,0.0001891398
699,3,15,0.0003369485
699,3,20,0.0001545894
699,3,41,0.03451179
699,3,45,0.005274914
700,1,22,0.08660508
700,2,7,0.0001891398
700,3,15,0.0003369485
700,3,20,0.0001545894
700,3,41,0.03451179
700,3,45,0.005274914
701,1,22,0.08660508
701,2,7,0.0001891398
701,3,15,0.0003369485
701,3,20,0.0001545894
701,3,41,0.03451179
701,3,45,0.005274914
702,1,22,0.08660508
702,2,7,0.0001891398
702,3,15,0.0003369485
702,3,20,0.0001545894
702,3,41,0.03451179
702,3,45,0.005274914
703,1,22,0.08660508
703,2,7,0.0001891398
703,3,15,0.0003369485
703,3,20,0.0001545894
703,3,41,0.03451179
703,3,45,0.005274914
704,1,22,0.08660508
704,2,7,0.0001891398
704,3,15,0.0003369485
704,3,20,0.0001545894
704,3,41,0.03451179
704,3,45,0.005274914
705,1,22,0.08660508
705,2,7,0.0001891398
705,3,15,0.0003369485
705,3,20,0.0001545894
705,3,41,0.03451179
705,3,45,0.005274914
706,1,22,0.08660508
706,2,7,0.0001891398
706,3,15,0.0003369485
706,3,20,0.0001545894
706,3,41,0.03451179
706,3,45,0.005274914
707,1,22,0.08660508
707,2,7,0.0001891398
707,3,15,0.0003369485
707,3,20,0.0001545894
707,3,41,0.03451179
707,3,45,0.005274914
708,1,22,0.08660508
708,2,7,0.0001891398
708,3,15,0.0003369485
708,3,20,0.0001545894
708,3,41,0.03451179
708,3,45,0.005274914
709,1,22,0.08660508
709,2,7,0.0001891398
709,3,15,0.0003369485
709,3,20,0.0001545894
709,3,41,0.03451179
709,3,45,0.005274914
710,1,22,0.08660508
710,2,7,0.0001891398
710,3,15,0.0003369485
710,3,20,0.0001545894
710,3,41,0.03451179
710,3,45,0.005274914
711,1,22,0.08660508
711,2,7,0.0001891398
711,3,15,0.0003369485
711,3,20,0.0001545894
711,3,41,0.03451179
711,3,45,0.005274914
712,1,22,0.08660508
712,2,7,0.0001891398
712,3,15,0.0003369485
712,3,20,0.0001545894
712,3,41,0.03451179
712,3,45,0.005274914
713,1,22,0.08660508
713,2,7,0.0001891398
713,3,15,0.0003369485
713,3,20,0.0001545894
713,3,41,0.03451179
713,3,45,0.005274914
714,1,22,0.08660508
714,2,7,0.0001891398
714,3,15,0.0003369485
714,3,20,0.0001545894
714,3,41,0.03451179
714,3,45,0.005274914
715,1,22,0.08660508
715,2,7,0.0001891398
715,3,15,0.0003369485
715,3,20,0.0001545894
715,3,41,0.03451179
715,3,45,0.005274914
716,1,22,0.08660508
716,2,7,0.0001891398
716,3,15,0.0003369485
716,3,20,0.0001545894
716,3,41,0.03451179
716,3,45,0.005274914
717,1,22,0.08660508
717,2,7,0.0001891398
717,3,15,0.0003369485
717,3,20,0.0001545894
717,3,41,0.03451179
717,3,45,0.005274914
718,1,22,0.08660508
718,2,7,0.0001891398
718,3,15,0.0003369485
718,3,20,0.0001545894
718,3,41,0.03451179
718,3,45,0.005274914
719,1,22,0.08660508
719,2,7,0.0001891398
719,3,15,0.0003369485
719,3,20,0.0001545894
719,3,41,0.03451179
719,3,45,0.005274914
720,1,22,0.08660508
720,2,7,0.0001891398
720,3,15,0.0003369485
720,3,20,0.0001545894
720,3,41,0.03451179
720,3,45,0.005274914
721,1,22,0.08660508
721,2,7,0.0001891398
721,3,15,0.0003369485
721,3,20,0.0001545894
721,3,41,0.03451179
721,3,45,0.005274914
722,1,22,0.08660508
722,2,7,0.0001891398
722,3,15,0.0003369485
722,3,20,0.0001545894
722,3,41,0.03451179
722,3,45,0.005274914
723,1,22,0.08660508
723,2,7,0.0001891398
723,3,15,0.0003369485
723,3,20,0.0001545894
723,3,41,0.03451179
723,3,45,0.005274914
724,1,22,0.08660508
724,2,7,0.0001891398
724,3,15,0.0003369485
724,3,20,0.0001545894
724,3,41,0.03451179
724,3,45,0.005274914
725,1,22,0.08660508
725,2,7,0.0001891398
725,3,15,0.0003369485
725,3,20,0.0001545894
725,3,41,0.03451179
725,3,45,0.005274914
726,1,22,0.08660508
726,2,7,0.0001891398
726,3,15,0.0003369485
726,3,20,0.0001545894
726,3,41,0.03451179
726,3,45,0.005274914
727,1,22,0.08660508
727,2,7,0.0001891398
727,3,15,0.0003369485
727,3,20,0.0001545894
727,3,41,0.03451179
727,3,45,0.005274914
728,1,22,0.08660508
