EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:52 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,CatchFleetGroup

timestep,fleet,group,value
569,3,41,0.01024902
569,3,45,0.002560524
570,1,22,0.007499997
570,2,7,0.0002499192
570,3,15,0.003201127
570,3,20,0.00320201
570,3,41,0.01024909
570,3,45,0.00256047
571,1,22,0.007499842
571,2,7,0.0002499012
571,3,15,0.003201136
571,3,20,0.003202165
571,3,41,0.01024916
571,3,45,0.002560387
572,1,22,0.007499727
572,2,7,0.0002498866
572,3,15,0.003201135
572,3,20,0.003202267
572,3,41,0.01024923
572,3,45,0.002560279
573,1,22,0.007499659
573,2,7,0.0002498759
573,3,15,0.003201122
573,3,20,0.003202312
573,3,41,0.0102493
573,3,45,0.002560146
574,1,22,0.007499638
574,2,7,0.0002498694
574,3,15,0.003201097
574,3,20,0.003202298
574,3,41,0.01024938
574,3,45,0.002559994
575,1,22,0.007499667
575,2,7,0.0002498674
575,3,15,0.003201063
575,3,20,0.003202225
575,3,41,0.01024945
575,3,45,0.002559824
576,1,22,0.007499747
576,2,7,0.0002498699
576,3,15,0.003201019
576,3,20,0.003202093
576,3,41,0.01024952
576,3,45,0.002559642
577,1,22,0.007499874
577,2,7,0.000249877
577,3,15,0.003200965
577,3,20,0.003201905
577,3,41,0.01024958
577,3,45,0.002559452
578,1,22,0.007500045
578,2,7,0.0002498885
578,3,15,0.003200904
578,3,20,0.003201666
578,3,41,0.01024964
578,3,45,0.002559259
579,1,22,0.007500259
579,2,7,0.0002499043
579,3,15,0.003200837
579,3,20,0.003201381
579,3,41,0.01024969
579,3,45,0.002559069
580,1,22,0.007500509
580,2,7,0.0002499239
580,3,15,0.003200765
580,3,20,0.003201056
580,3,41,0.01024974
580,3,45,0.002558887
581,1,22,0.007500789
581,2,7,0.0002499468
581,3,15,0.003200691
581,3,20,0.003200701
581,3,41,0.01024978
581,3,45,0.002558717
582,1,22,0.007501092
582,2,7,0.0002499725
582,3,15,0.003200617
582,3,20,0.003200325
582,3,41,0.01024981
582,3,45,0.002558565
583,1,22,0.007501411
583,2,7,0.0002500004
583,3,15,0.003200543
583,3,20,0.003199937
583,3,41,0.01024984
583,3,45,0.002558436
584,1,22,0.007501737
584,2,7,0.0002500298
584,3,15,0.003200473
584,3,20,0.003199547
584,3,41,0.01024985
584,3,45,0.002558332
585,1,22,0.007502062
585,2,7,0.0002500598
585,3,15,0.003200409
585,3,20,0.003199167
585,3,41,0.01024986
585,3,45,0.002558257
586,1,22,0.007502376
586,2,7,0.0002500898
586,3,15,0.003200352
586,3,20,0.003198806
586,3,41,0.01024985
586,3,45,0.002558214
587,1,22,0.007502671
587,2,7,0.0002501188
587,3,15,0.003200304
587,3,20,0.003198475
587,3,41,0.01024984
587,3,45,0.002558204
588,1,22,0.00750294
588,2,7,0.0002501462
588,3,15,0.003200267
588,3,20,0.003198184
588,3,41,0.01024981
588,3,45,0.002558228
589,1,22,0.007503175
589,2,7,0.0002501711
589,3,15,0.003200241
589,3,20,0.003197941
589,3,41,0.01024978
589,3,45,0.002558287
590,1,22,0.007503368
590,2,7,0.000250193
590,3,15,0.003200228
590,3,20,0.003197754
590,3,41,0.01024974
590,3,45,0.002558378
591,1,22,0.007503515
591,2,7,0.000250211
591,3,15,0.003200229
591,3,20,0.003197628
591,3,41,0.01024969
591,3,45,0.002558501
592,1,22,0.007503611
592,2,7,0.0002502248
592,3,15,0.003200243
592,3,20,0.003197568
592,3,41,0.01024963
592,3,45,0.002558652
593,1,22,0.007503652
593,2,7,0.0002502338
593,3,15,0.003200271
593,3,20,0.003197578
593,3,41,0.01024956
593,3,45,0.002558828
594,1,22,0.007503636
594,2,7,0.0002502378
594,3,15,0.003200312
594,3,20,0.003197656
594,3,41,0.0102495
594,3,45,0.002559024
595,1,22,0.007503562
595,2,7,0.0002502367
595,3,15,0.003200366
595,3,20,0.003197804
595,3,41,0.01024942
595,3,45,0.002559236
596,1,22,0.007503432
596,2,7,0.0002502303
596,3,15,0.003200431
596,3,20,0.003198017
596,3,41,0.01024935
596,3,45,0.002559458
597,1,22,0.007503249
597,2,7,0.0002502187
597,3,15,0.003200506
597,3,20,0.003198292
597,3,41,0.01024927
597,3,45,0.002559685
598,1,22,0.007503015
598,2,7,0.0002502023
598,3,15,0.003200589
598,3,20,0.003198622
598,3,41,0.01024919
598,3,45,0.00255991
599,1,22,0.007502737
599,2,7,0.0002501814
599,3,15,0.003200678
599,3,20,0.003198999
599,3,41,0.01024911
599,3,45,0.002560127
600,1,22,0.007502422
600,2,7,0.0002501565
600,3,15,0.003200772
600,3,20,0.003199413
600,3,41,0.01024904
600,3,45,0.002560331
601,1,22,0.007502077
601,2,7,0.0002501281
601,3,15,0.003200866
601,3,20,0.003199855
601,3,41,0.01024897
601,3,45,0.002560516
602,1,22,0.007501711
602,2,7,0.0002500971
602,3,15,0.00320096
602,3,20,0.003200313
602,3,41,0.0102489
602,3,45,0.002560677
603,1,22,0.007501333
603,2,7,0.0002500643
603,3,15,0.003201051
603,3,20,0.003200774
603,3,41,0.01024884
603,3,45,0.002560809
604,1,22,0.007500954
604,2,7,0.0002500304
604,3,15,0.003201135
604,3,20,0.003201228
604,3,41,0.01024879
604,3,45,0.002560907
605,1,22,0.007500585
605,2,7,0.0002499964
605,3,15,0.003201213
605,3,20,0.00320166
605,3,41,0.01024874
605,3,45,0.00256097
606,1,22,0.007500235
606,2,7,0.0002499632
606,3,15,0.003201279
606,3,20,0.003202059
606,3,41,0.0102487
606,3,45,0.002560993
607,1,22,0.007499913
607,2,7,0.0002499317
607,3,15,0.003201334
607,3,20,0.003202415
607,3,41,0.01024867
607,3,45,0.002560978
608,1,22,0.00749963
608,2,7,0.0002499028
608,3,15,0.003201375
608,3,20,0.003202716
608,3,41,0.01024865
608,3,45,0.002560922
609,1,22,0.007499394
609,2,7,0.0002498773
609,3,15,0.003201401
609,3,20,0.003202955
609,3,41,0.01024863
609,3,45,0.002560826
610,1,22,0.007499211
610,2,7,0.000249856
610,3,15,0.003201411
610,3,20,0.003203122
610,3,41,0.01024863
610,3,45,0.002560694
611,1,22,0.007499088
611,2,7,0.0002498395
611,3,15,0.003201405
611,3,20,0.003203213
611,3,41,0.01024863
611,3,45,0.002560527
612,1,22,0.007499028
612,2,7,0.0002498282
612,3,15,0.003201382
612,3,20,0.003203224
612,3,41,0.01024864
612,3,45,0.00256033
613,1,22,0.007499036
613,2,7,0.0002498227
613,3,15,0.003201343
613,3,20,0.003203153
613,3,41,0.01024866
613,3,45,0.002560107
614,1,22,0.00749911
614,2,7,0.000249823
614,3,15,0.003201289
614,3,20,0.003203001
614,3,41,0.01024869
614,3,45,0.002559864
615,1,22,0.00749925
615,2,7,0.0002498293
615,3,15,0.00320122
615,3,20,0.003202769
615,3,41,0.01024872
615,3,45,0.002559607
616,1,22,0.007499453
616,2,7,0.0002498416
616,3,15,0.003201139
616,3,20,0.003202464
616,3,41,0.01024876
616,3,45,0.002559343
617,1,22,0.007499715
617,2,7,0.0002498595
617,3,15,0.003201047
617,3,20,0.003202093
617,3,41,0.01024881
617,3,45,0.002559078
618,1,22,0.007500028
618,2,7,0.0002498827
618,3,15,0.003200946
618,3,20,0.003201663
618,3,41,0.01024885
618,3,45,0.002558821
619,1,22,0.007500386
619,2,7,0.0002499105
619,3,15,0.00320084
619,3,20,0.003201185
619,3,41,0.01024891
619,3,45,0.002558578
620,1,22,0.00750078
620,2,7,0.0002499424
620,3,15,0.003200729
620,3,20,0.003200671
620,3,41,0.01024896
620,3,45,0.002558356
621,1,22,0.007501199
621,2,7,0.0002499775
621,3,15,0.003200619
621,3,20,0.003200135
621,3,41,0.01024901
621,3,45,0.00255816
622,1,22,0.007501634
622,2,7,0.0002500149
622,3,15,0.00320051
622,3,20,0.003199591
622,3,41,0.01024906
622,3,45,0.002557998
623,1,22,0.007502071
623,2,7,0.0002500536
623,3,15,0.003200407
623,3,20,0.003199052
623,3,41,0.01024912
623,3,45,0.002557872
624,1,22,0.007502501
624,2,7,0.0002500926
624,3,15,0.003200311
624,3,20,0.003198534
624,3,41,0.01024917
624,3,45,0.002557789
625,1,22,0.007502911
625,2,7,0.0002501309
625,3,15,0.003200226
625,3,20,0.00319805
625,3,41,0.01024922
625,3,45,0.002557749
626,1,22,0.00750329
626,2,7,0.0002501674
626,3,15,0.003200155
626,3,20,0.003197614
626,3,41,0.01024926
626,3,45,0.002557756
627,1,22,0.007503628
627,2,7,0.000250201
627,3,15,0.003200097
627,3,20,0.003197239
627,3,41,0.0102493
627,3,45,0.002557809
628,1,22,0.007503916
628,2,7,0.0002502308
628,3,15,0.003200057
628,3,20,0.003196934
628,3,41,0.01024934
628,3,45,0.002557908
629,1,22,0.007504144
629,2,7,0.000250256
629,3,15,0.003200034
629,3,20,0.003196711
629,3,41,0.01024937
629,3,45,0.002558051
630,1,22,0.007504305
630,2,7,0.0002502757
630,3,15,0.003200031
630,3,20,0.003196576
630,3,41,0.0102494
630,3,45,0.002558235
631,1,22,0.007504396
631,2,7,0.0002502894
631,3,15,0.003200046
631,3,20,0.003196534
631,3,41,0.01024942
631,3,45,0.002558455
632,1,22,0.007504412
632,2,7,0.0002502966
632,3,15,0.003200079
632,3,20,0.003196587
632,3,41,0.01024944
632,3,45,0.002558706
633,1,22,0.00750435
633,2,7,0.000250297
633,3,15,0.003200131
633,3,20,0.003196735
633,3,41,0.01024946
633,3,45,0.002558982
634,1,22,0.007504212
634,2,7,0.0002502904
634,3,15,0.0032002
634,3,20,0.003196977
634,3,41,0.01024947
634,3,45,0.002559276
635,1,22,0.007504
635,2,7,0.000250277
635,3,15,0.003200284
635,3,20,0.003197306
635,3,41,0.01024948
635,3,45,0.00255958
636,1,22,0.007503718
636,2,7,0.0002502569
636,3,15,0.003200382
636,3,20,0.003197716
636,3,41,0.01024949
636,3,45,0.002559886
637,1,22,0.007503372
637,2,7,0.0002502306
637,3,15,0.003200491
637,3,20,0.003198196
637,3,41,0.01024949
637,3,45,0.002560187
638,1,22,0.00750297
638,2,7,0.0002501987
638,3,15,0.003200608
638,3,20,0.003198735
638,3,41,0.0102495
638,3,45,0.002560474
639,1,22,0.007502523
639,2,7,0.000250162
639,3,15,0.003200729
639,3,20,0.003199321
639,3,41,0.0102495
639,3,45,0.00256074
640,1,22,0.007502042
640,2,7,0.0002501214
640,3,15,0.003200853
640,3,20,0.003199936
640,3,41,0.01024949
640,3,45,0.002560977
641,1,22,0.007501539
641,2,7,0.0002500779
641,3,15,0.003200975
641,3,20,0.003200566
641,3,41,0.01024949
641,3,45,0.002561177
642,1,22,0.007501028
642,2,7,0.0002500327
642,3,15,0.003201094
642,3,20,0.003201194
642,3,41,0.01024949
642,3,45,0.002561337
643,1,22,0.007500522
643,2,7,0.0002499869
643,3,15,0.003201204
643,3,20,0.003201804
643,3,41,0.01024949
643,3,45,0.00256145
644,1,22,0.007500036
644,2,7,0.0002499418
644,3,15,0.003201303
644,3,20,0.003202379
644,3,41,0.01024948
644,3,45,0.002561512
645,1,22,0.007499583
645,2,7,0.0002498986
645,3,15,0.003201389
645,3,20,0.003202903
645,3,41,0.01024948
645,3,45,0.002561522
646,1,22,0.007499175
646,2,7,0.0002498585
646,3,15,0.003201459
646,3,20,0.003203361
646,3,41,0.01024948
646,3,45,0.002561478
647,1,22,0.007498826
647,2,7,0.0002498226
647,3,15,0.003201511
647,3,20,0.003203741
647,3,41,0.01024947
647,3,45,0.002561381
648,1,22,0.007498545
648,2,7,0.000249792
648,3,15,0.003201544
648,3,20,0.003204031
648,3,41,0.01024947
648,3,45,0.002561232
649,1,22,0.007498341
649,2,7,0.0002497676
649,3,15,0.003201555
649,3,20,0.003204222
649,3,41,0.01024946
649,3,45,0.002561035
650,1,22,0.007498221
650,2,7,0.0002497502
650,3,15,0.003201546
650,3,20,0.003204307
650,3,41,0.01024946
650,3,45,0.002560794
651,1,22,0.007498188
651,2,7,0.0002497404
651,3,15,0.003201516
651,3,20,0.003204282
651,3,41,0.01024945
651,3,45,0.002560514
652,1,22,0.007498247
652,2,7,0.0002497385
652,3,15,0.003201465
652,3,20,0.003204148
652,3,41,0.01024944
652,3,45,0.002560204
653,1,22,0.007498395
653,2,7,0.0002497447
653,3,15,0.003201396
653,3,20,0.003203904
653,3,41,0.01024943
653,3,45,0.002559871
654,1,22,0.00749863
654,2,7,0.0002497589
654,3,15,0.003201308
654,3,20,0.003203557
654,3,41,0.01024942
654,3,45,0.002559523
655,1,22,0.007498947
655,2,7,0.0002497811
655,3,15,0.003201205
655,3,20,0.003203114
655,3,41,0.01024941
655,3,45,0.002559171
656,1,22,0.007499339
656,2,7,0.0002498107
656,3,15,0.003201089
656,3,20,0.003202586
656,3,41,0.01024939
656,3,45,0.002558822
657,1,22,0.007499795
657,2,7,0.0002498469
657,3,15,0.003200963
657,3,20,0.003201985
657,3,41,0.01024937
657,3,45,0.002558488
658,1,22,0.007500304
658,2,7,0.000249889
658,3,15,0.003200831
658,3,20,0.003201327
658,3,41,0.01024935
658,3,45,0.002558176
659,1,22,0.007500855
659,2,7,0.000249936
659,3,15,0.003200696
659,3,20,0.003200628
659,3,41,0.01024932
659,3,45,0.002557897
660,1,22,0.007501432
660,2,7,0.0002499866
660,3,15,0.003200562
660,3,20,0.003199907
660,3,41,0.01024928
660,3,45,0.002557658
661,1,22,0.00750202
661,2,7,0.0002500395
661,3,15,0.003200432
661,3,20,0.003199183
661,3,41,0.01024925
661,3,45,0.002557466
662,1,22,0.007502606
662,2,7,0.0002500934
662,3,15,0.00320031
662,3,20,0.003198475
662,3,41,0.01024921
662,3,45,0.002557327
663,1,22,0.007503171
663,2,7,0.0002501469
663,3,15,0.0032002
663,3,20,0.003197803
663,3,41,0.01024916
663,3,45,0.002557246
664,1,22,0.007503703
664,2,7,0.0002501985
664,3,15,0.003200105
664,3,20,0.003197185
664,3,41,0.01024911
664,3,45,0.002557225
665,1,22,0.007504186
665,2,7,0.0002502469
665,3,15,0.003200028
665,3,20,0.003196639
665,3,41,0.01024906
665,3,45,0.002557266
666,1,22,0.007504607
666,2,7,0.0002502905
666,3,15,0.003199971
666,3,20,0.00319618
666,3,41,0.01024901
666,3,45,0.002557369
667,1,22,0.007504953
667,2,7,0.0002503283
667,3,15,0.003199935
667,3,20,0.003195823
667,3,41,0.01024896
667,3,45,0.002557532
668,1,22,0.007505214
668,2,7,0.0002503591
668,3,15,0.003199924
668,3,20,0.003195578
668,3,41,0.0102489
668,3,45,0.002557752
669,1,22,0.007505383
669,2,7,0.000250382
669,3,15,0.003199935
669,3,20,0.003195454
669,3,41,0.01024885
669,3,45,0.002558023
670,1,22,0.007505452
670,2,7,0.0002503962
670,3,15,0.003199971
670,3,20,0.003195456
670,3,41,0.0102488
670,3,45,0.002558338
671,1,22,0.007505419
671,2,7,0.0002504011
671,3,15,0.003200031
671,3,20,0.003195585
671,3,41,0.01024875
671,3,45,0.002558691
672,1,22,0.007505283
672,2,7,0.0002503966
672,3,15,0.003200113
672,3,20,0.00319584
672,3,41,0.01024871
672,3,45,0.002559073
673,1,22,0.007505044
673,2,7,0.0002503826
673,3,15,0.003200214
673,3,20,0.003196215
673,3,41,0.01024867
673,3,45,0.002559472
674,1,22,0.007504708
674,2,7,0.0002503593
674,3,15,0.003200334
674,3,20,0.003196703
674,3,41,0.01024864
674,3,45,0.00255988
675,1,22,0.007504281
675,2,7,0.0002503271
675,3,15,0.003200468
675,3,20,0.003197292
675,3,41,0.01024862
675,3,45,0.002560285
676,1,22,0.007503774
676,2,7,0.0002502869
676,3,15,0.003200614
676,3,20,0.003197967
676,3,41,0.0102486
676,3,45,0.002560677
677,1,22,0.007503198
677,2,7,0.0002502394
677,3,15,0.003200767
677,3,20,0.003198712
677,3,41,0.01024859
677,3,45,0.002561045
678,1,22,0.007502569
678,2,7,0.000250186
678,3,15,0.003200924
678,3,20,0.003199507
678,3,41,0.0102486
678,3,45,0.002561379
679,1,22,0.007501902
679,2,7,0.0002501278
679,3,15,0.00320108
679,3,20,0.003200332
679,3,41,0.01024861
679,3,45,0.002561669
680,1,22,0.007501214
680,2,7,0.0002500665
680,3,15,0.003201231
680,3,20,0.003201165
680,3,41,0.01024864
680,3,45,0.002561906
681,1,22,0.007500525
681,2,7,0.0002500034
681,3,15,0.003201373
681,3,20,0.003201985
681,3,41,0.01024867
681,3,45,0.002562084
682,1,22,0.007499853
682,2,7,0.0002499405
682,3,15,0.003201501
682,3,20,0.003202767
682,3,41,0.01024872
682,3,45,0.002562198
683,1,22,0.007499217
683,2,7,0.0002498793
683,3,15,0.003201613
683,3,20,0.003203492
683,3,41,0.01024877
683,3,45,0.002562242
684,1,22,0.007498634
684,2,7,0.0002498214
684,3,15,0.003201704
684,3,20,0.003204139
684,3,41,0.01024884
684,3,45,0.002562214
685,1,22,0.007498123
685,2,7,0.0002497686
685,3,15,0.003201772
685,3,20,0.003204689
685,3,41,0.01024891
685,3,45,0.002562114
686,1,22,0.007497698
686,2,7,0.0002497222
686,3,15,0.003201815
686,3,20,0.003205125
686,3,41,0.01024899
686,3,45,0.002561944
687,1,22,0.007497372
687,2,7,0.0002496836
687,3,15,0.003201831
687,3,20,0.003205436
687,3,41,0.01024908
687,3,45,0.002561706
688,1,22,0.007497155
688,2,7,0.000249654
688,3,15,0.003201819
688,3,20,0.003205609
688,3,41,0.01024917
688,3,45,0.002561407
689,1,22,0.007497055
689,2,7,0.0002496343
689,3,15,0.003201779
689,3,20,0.003205638
689,3,41,0.01024927
689,3,45,0.002561053
690,1,22,0.007497078
690,2,7,0.0002496251
690,3,15,0.003201711
690,3,20,0.00320552
690,3,41,0.01024937
690,3,45,0.002560652
691,1,22,0.007497221
691,2,7,0.0002496269
691,3,15,0.003201617
691,3,20,0.003205256
691,3,41,0.01024946
691,3,45,0.002560216
692,1,22,0.007497484
692,2,7,0.0002496397
692,3,15,0.003201499
692,3,20,0.00320485
692,3,41,0.01024956
692,3,45,0.002559755
693,1,22,0.007497862
693,2,7,0.0002496635
693,3,15,0.00320136
693,3,20,0.003204312
693,3,41,0.01024965
693,3,45,0.002559283
694,1,22,0.007498345
694,2,7,0.0002496976
694,3,15,0.003201202
694,3,20,0.003203653
694,3,41,0.01024973
694,3,45,0.00255881
695,1,22,0.007498921
695,2,7,0.0002497414
695,3,15,0.003201031
695,3,20,0.003202889
695,3,41,0.01024981
695,3,45,0.00255835
696,1,22,0.007499577
696,2,7,0.0002497939
696,3,15,0.00320085
696,3,20,0.00320204
696,3,41,0.01024988
696,3,45,0.002557917
697,1,22,0.007500295
697,2,7,0.0002498537
697,3,15,0.003200665
697,3,20,0.003201126
697,3,41,0.01024994
697,3,45,0.002557522
698,1,22,0.007501058
698,2,7,0.0002499193
698,3,15,0.00320048
698,3,20,0.003200172
698,3,41,0.01024998
698,3,45,0.002557176
699,1,22,0.007501846
699,2,7,0.0002499892
699,3,15,0.003200299
699,3,20,0.003199203
699,3,41,0.01025002
699,3,45,0.00255689
700,1,22,0.007502638
700,2,7,0.0002500614
700,3,15,0.003200129
700,3,20,0.003198246
700,3,41,0.01025003
700,3,45,0.002556673
701,1,22,0.007503415
701,2,7,0.0002501342
701,3,15,0.003199974
701,3,20,0.003197324
701,3,41,0.01025004
701,3,45,0.002556531
702,1,22,0.007504154
702,2,7,0.0002502055
702,3,15,0.003199839
702,3,20,0.003196466
702,3,41,0.01025002
702,3,45,0.002556469
703,1,22,0.007504839
703,2,7,0.0002502734
703,3,15,0.003199727
703,3,20,0.003195696
703,3,41,0.01025
703,3,45,0.00255649
704,1,22,0.007505447
704,2,7,0.0002503361
704,3,15,0.003199642
704,3,20,0.003195034
704,3,41,0.01024996
704,3,45,0.002556596
705,1,22,0.007505964
705,2,7,0.0002503917
705,3,15,0.003199587
705,3,20,0.003194501
705,3,41,0.0102499
705,3,45,0.002556783
706,1,22,0.007506374
706,2,7,0.0002504389
706,3,15,0.003199564
706,3,20,0.003194114
706,3,41,0.01024984
706,3,45,0.00255705
707,1,22,0.007506664
707,2,7,0.000250476
707,3,15,0.003199574
707,3,20,0.003193886
707,3,41,0.01024976
707,3,45,0.002557389
708,1,22,0.007506825
708,2,7,0.000250502
708,3,15,0.003199618
708,3,20,0.003193824
708,3,41,0.01024967
708,3,45,0.002557792
709,1,22,0.00750685
709,2,7,0.0002505161
709,3,15,0.003199695
709,3,20,0.003193934
709,3,41,0.01024958
709,3,45,0.002558251
710,1,22,0.007506736
710,2,7,0.0002505175
710,3,15,0.003199803
710,3,20,0.003194215
710,3,41,0.01024948
710,3,45,0.002558753
711,1,22,0.007506483
711,2,7,0.0002505062
711,3,15,0.003199941
711,3,20,0.003194662
711,3,41,0.01024938
711,3,45,0.002559286
712,1,22,0.007506095
712,2,7,0.0002504823
712,3,15,0.003200104
712,3,20,0.003195265
712,3,41,0.01024927
712,3,45,0.002559837
713,1,22,0.00750558
713,2,7,0.0002504461
713,3,15,0.00320029
713,3,20,0.003196011
713,3,41,0.01024916
713,3,45,0.002560391
714,1,22,0.007504949
714,2,7,0.0002503985
714,3,15,0.003200494
714,3,20,0.003196882
714,3,41,0.01024906
714,3,45,0.002560933
715,1,22,0.007504217
715,2,7,0.0002503406
715,3,15,0.003200711
715,3,20,0.003197857
715,3,41,0.01024896
715,3,45,0.002561449
716,1,22,0.007503401
716,2,7,0.0002502738
716,3,15,0.003200935
716,3,20,0.003198911
716,3,41,0.01024887
716,3,45,0.002561926
717,1,22,0.007502524
717,2,7,0.0002501997
717,3,15,0.00320116
717,3,20,0.003200018
717,3,41,0.01024879
717,3,45,0.002562349
718,1,22,0.007501606
718,2,7,0.0002501203
718,3,15,0.003201381
718,3,20,0.003201148
718,3,41,0.01024871
718,3,45,0.002562707
719,1,22,0.007500674
719,2,7,0.0002500376
719,3,15,0.003201592
719,3,20,0.003202272
719,3,41,0.01024865
719,3,45,0.002562989
720,1,22,0.007499752
720,2,7,0.0002499537
720,3,15,0.003201787
720,3,20,0.00320336
720,3,41,0.0102486
720,3,45,0.002563186
721,1,22,0.007498865
721,2,7,0.000249871
721,3,15,0.00320196
721,3,20,0.003204382
721,3,41,0.01024856
721,3,45,0.002563292
722,1,22,0.007498041
722,2,7,0.0002497917
722,3,15,0.003202107
722,3,20,0.003205309
722,3,41,0.01024854
722,3,45,0.002563302
723,1,22,0.007497301
723,2,7,0.000249718
723,3,15,0.003202223
723,3,20,0.003206116
723,3,41,0.01024853
723,3,45,0.002563215
724,1,22,0.007496669
724,2,7,0.0002496519
724,3,15,0.003202305
724,3,20,0.003206779
724,3,41,0.01024853
724,3,45,0.00256303
725,1,22,0.007496163
725,2,7,0.0002495953
725,3,15,0.003202351
725,3,20,0.003207279
725,3,41,0.01024855
725,3,45,0.002562751
726,1,22,0.0074958
726,2,7,0.0002495499
726,3,15,0.003202358
726,3,20,0.003207598
726,3,41,0.01024858
726,3,45,0.002562385
727,1,22,0.00749559
727,2,7,0.0002495172
727,3,15,0.003202326
727,3,20,0.003207725
727,3,41,0.01024862
727,3,45,0.002561939
728,1,22,0.007495542
728,2,7,0.0002494981
728,3,15,0.003202255
728,3,20,0.003207654
728,3,41,0.01024868
728,3,45,0.002561425
729,1,22,0.007495658
729,2,7,0.0002494934
729,3,15,0.003202146
729,3,20,0.003207384
729,3,41,0.01024874
729,3,45,0.002560855
730,1,22,0.007495939
730,2,7,0.0002495034
730,3,15,0.003202002
730,3,20,0.003206917
730,3,41,0.01024881
730,3,45,0.002560244
731,1,22,0.007496377
731,2,7,0.0002495281
731,3,15,0.003201825
731,3,20,0.003206264
731,3,41,0.01024888
731,3,45,0.002559608
732,1,22,0.007496964
732,2,7,0.0002495671
732,3,15,0.003201621
732,3,20,0.003205439
732,3,41,0.01024896
732,3,45,0.002558964
733,1,22,0.007497683
733,2,7,0.0002496194
733,3,15,0.003201393
733,3,20,0.00320446
733,3,41,0.01024905
733,3,45,0.002558329
734,1,22,0.007498518
734,2,7,0.0002496839
734,3,15,0.003201149
734,3,20,0.003203353
734,3,41,0.01024913
734,3,45,0.002557721
735,1,22,0.007499447
735,2,7,0.000249759
735,3,15,0.003200894
735,3,20,0.003202143
735,3,41,0.01024921
735,3,45,0.002557157
736,1,22,0.007500448
736,2,7,0.0002498429
736,3,15,0.003200635
736,3,20,0.003200863
736,3,41,0.01024928
736,3,45,0.002556653
737,1,22,0.007501494
737,2,7,0.0002499334
737,3,15,0.003200378
737,3,20,0.003199546
737,3,41,0.01024935
737,3,45,0.002556224
738,1,22,0.007502558
738,2,7,0.0002500282
738,3,15,0.003200131
738,3,20,0.003198227
738,3,41,0.01024941
738,3,45,0.002555881
739,1,22,0.007503614
739,2,7,0.0002501249
739,3,15,0.0031999
739,3,20,0.003196941
739,3,41,0.01024947
739,3,45,0.002555637
740,1,22,0.007504635
740,2,7,0.0002502207
740,3,15,0.003199693
740,3,20,0.003195723
740,3,41,0.01024951
740,3,45,0.002555498
741,1,22,0.007505592
741,2,7,0.0002503133
741,3,15,0.003199513
741,3,20,0.003194608
741,3,41,0.01024954
741,3,45,0.002555471
742,1,22,0.007506461
742,2,7,0.0002503999
742,3,15,0.003199368
742,3,20,0.003193627
742,3,41,0.01024956
742,3,45,0.002555557
743,1,22,0.007507218
743,2,7,0.0002504782
743,3,15,0.003199261
743,3,20,0.003192809
743,3,41,0.01024958
743,3,45,0.002555755
744,1,22,0.00750784
744,2,7,0.0002505459
744,3,15,0.003199196
744,3,20,0.003192179
744,3,41,0.01024958
744,3,45,0.002556063
745,1,22,0.007508311
745,2,7,0.0002506011
745,3,15,0.003199175
745,3,20,0.003191755
745,3,41,0.01024957
745,3,45,0.002556472
746,1,22,0.007508615
746,2,7,0.000250642
746,3,15,0.0031992
746,3,20,0.003191554
746,3,41,0.01024955
746,3,45,0.002556975
747,1,22,0.007508741
747,2,7,0.0002506674
747,3,15,0.00319927
747,3,20,0.003191583
747,3,41,0.01024953
747,3,45,0.002557558
748,1,22,0.007508682
748,2,7,0.0002506762
748,3,15,0.003199384
748,3,20,0.003191845
748,3,41,0.0102495
748,3,45,0.002558208
749,1,22,0.007508436
749,2,7,0.000250668
749,3,15,0.00319954
749,3,20,0.003192337
749,3,41,0.01024947
749,3,45,0.002558909
750,1,22,0.007508004
750,2,7,0.0002506427
750,3,15,0.003199735
750,3,20,0.003193048
750,3,41,0.01024943
750,3,45,0.002559642
751,1,22,0.007507395
751,2,7,0.0002506007
751,3,15,0.003199963
751,3,20,0.003193963
751,3,41,0.01024939
751,3,45,0.00256039
752,1,22,0.007506622
752,2,7,0.0002505429
752,3,15,0.00320022
752,3,20,0.00319506
752,3,41,0.01024935
752,3,45,0.002561132
753,1,22,0.007505702
753,2,7,0.0002504705
753,3,15,0.003200498
753,3,20,0.003196313
753,3,41,0.01024932
753,3,45,0.002561849
754,1,22,0.007504656
754,2,7,0.0002503853
754,3,15,0.003200791
754,3,20,0.00319769
754,3,41,0.01024928
754,3,45,0.002562522
755,1,22,0.007503511
755,2,7,0.0002502894
755,3,15,0.00320109
755,3,20,0.003199157
755,3,41,0.01024925
755,3,45,0.002563133
756,1,22,0.007502296
756,2,7,0.0002501851
756,3,15,0.003201389
756,3,20,0.003200676
756,3,41,0.01024923
756,3,45,0.002563664
757,1,22,0.007501043
757,2,7,0.0002500752
757,3,15,0.00320168
757,3,20,0.003202207
757,3,41,0.01024921
757,3,45,0.002564101
758,1,22,0.007499786
758,2,7,0.0002499625
758,3,15,0.003201953
758,3,20,0.003203711
758,3,41,0.0102492
758,3,45,0.002564429
759,1,22,0.007498562
759,2,7,0.0002498501
759,3,15,0.003202203
759,3,20,0.003205146
759,3,41,0.0102492
